GeneID	GeneName	GeneDescription	Tiefora_v_Ngousso	Ban_v_BanS	BanRe_v_BanS	Bak_v_Kisumu	VK7_v_Kisumu	Cameroon_v_Ngousso	Chad_v_Ngousso	Niger_v_Ngousso	Nigeria_v_Ngousso	Agboville_v_Mali	Agboville_v_Ngousso	Dabou_v_Mali	Dabou_v_Ngousso	Tiassale_v_Mali	Tiassale_v_Ngousso	Bouake_gamb_unexp_v_Kisumu	Bouake_colu_unexp_v_Ngousso	BusiaSurvivors_v_Kisumu	Asendabo_v_Moz	Chewaka_v_Moz	Tolay_v_Moz	Ethiopia_v_Dongola	Gou_v_Moz
AGAP008115			0.0	0.0	0.0	0.328	0.87	0.978	0.39	0.218	0.006	0.841	0.522	0.223	0.021	0.195	0.029	0.001	0.994	0.0	0.552	0.015	0.464	0.13	0.53
AGAP001731		F-box protein 11 [Source:VB Community Annotation]	0.0	0.395	0.758	0.018	0.329	0.206	0.045	0.878	0.863	0.001	0.011	0.004	0.004	0.0	0.0	0.99	0.938	0.666	0.362	0.768	0.153	0.849	0.03
AGAP003320			0.0	0.048	0.0	0.002	0.771	0.462	0.411	0.116	0.001	0.936	0.001	0.715	0.0	0.781	0.0	0.26	0.72	0.0	0.0	0.0	0.0	0.858	0.194
AGAP008614			0.0	0.053	0.0	0.0	0.849	0.618	0.891	0.926	0.412	0.659	0.006	0.516	0.001	0.176	0.005	0.0	0.041	0.268	0.0	0.0	0.0	0.726	0.946
AGAP008578		ATP-dependent RNA helicase DDX4 [Source:VB Community Annotation]	0.0	0.0	0.107	0.587	0.081	0.654	0.97	0.03	0.002	0.225	0.098	0.797	0.002	0.628	0.0	0.216	0.0	0.0	0.824	0.172	0.843	0.0	0.952
AGAP004332		Macrophage erythroblast attacher [Source:VB Community Annotation]	0.0	0.723	0.01	0.002	0.059	0.738	0.067	0.788	0.834	0.912	0.992	0.412	0.493	0.277	0.433	0.034	0.0	0.0	0.708	0.034	0.059	0.055	0.034
AGAP003493		sugar transporter ERD6-like 6 [Source:VB Community Annotation]	0.0	0.0	0.0	0.092	0.0	0.0	0.688	0.18	0.079	0.001	0.0	0.08	0.0	0.001	0.277	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0
AGAP001140			0.0	0.0	0.542	0.87	0.583	0.435	0.105	0.729	0.79	0.004	0.005	0.005	0.003	0.002	0.002	0.011	0.0	0.0	0.029	0.003	0.545	0.245	0.044
AGAP028182			0.0	0.001	0.002	0.018	0.0	0.0	0.001	0.0	0.0	0.782	0.26	0.571	0.168	0.0	0.019	0.0	0.0	0.722	0.403	0.79	0.348	0.858	0.877
AGAP000476		Xaa-Pro aminopeptidase [Source:VB Community Annotation]	0.0	0.062	0.0	0.0	0.0	0.846	0.44	0.261	0.026	0.504	0.805	0.14	0.384	0.249	0.351	0.0	0.903	0.03	0.09	0.046	0.033	0.515	0.554
AGAP008385			0.0	0.082	0.0	0.0	0.312	0.613	0.004	0.028	0.005	0.944	0.0	0.937	0.0	0.111	0.0	0.007	0.207	0.0	0.0	0.179	0.0	0.212	0.595
AGAP002867	CYP6P4	cytochrome P450 [Source:VB Community Annotation]	0.0	0.0	0.131	0.0	0.0	0.053	0.656	0.737	0.216	0.0	0.0	0.0	0.0	0.0	0.0	0.305	0.0	0.0	0.0	0.0	0.0	0.0	0.025
AGAP009242		defective proboscis extension response [Source:VB Community Annotation]	0.0	0.366	0.0	0.547	0.23	0.958	0.02	0.074	0.0	0.363	0.706	0.982	0.086	0.785	0.149	0.0	0.067	0.0	0.172	0.321	0.465	0.636	0.607
AGAP009897		proton-coupled amino acid transporter [Source:VB Community Annotation]	0.0	0.126	0.201	0.442	0.001	0.0	0.0	0.008	0.0	0.88	0.121	0.596	0.178	0.768	0.152	0.002	0.0	0.0	0.0	0.0	0.0	0.679	0.0
AGAP010416	ABCA8	ATP-binding cassette transporter (ABC transporter) family A member 8 [Source:VB Community Annotation]	0.0	0.018	0.0	0.116	0.912	0.86	0.454	0.145	0.001	0.347	0.001	0.585	0.009	0.058	0.0	0.13	0.616	0.0	0.0	0.009	0.0	0.052	0.129
AGAP011954			0.0	0.0	0.0	0.261	0.63	0.223	0.117	0.0	0.001	0.0	0.0	0.03	0.0	0.026	0.0	0.187	0.0	0.0	0.0	0.189	0.299	0.744	0.098
AGAP010202			0.0	0.003	0.632	0.107	0.064	0.983	0.028	0.664	0.486	0.053	0.144	0.014	0.042	0.0	0.0	0.231	0.041	0.0	0.403	0.188	0.741	0.158	0.739
AGAP013423	SG9	salivary gland protein 9 [Source:VB Community Annotation]	0.0	0.0	0.0	0.318	0.003	0.0	0.32	0.225	0.996	0.0	0.008	0.0	0.029	0.071	0.343	0.875	0.178	0.803	0.0	0.0	0.0	0.192	0.0
AGAP009775			0.0	0.0	0.0	0.93	0.972	0.919	0.94	0.691	0.658	0.078	0.482	0.08	0.775	0.325	0.53	0.002	0.399	0.0	0.001	0.002	0.038	0.602	0.118
AGAP005806			0.0	0.005	0.0	0.0	0.416	0.368	0.34	0.141	0.008	0.876	0.025	0.904	0.009	0.702	0.02	0.381	0.793	0.0	0.0	0.0	0.0	0.526	0.904
AGAP005369			0.0	0.09	0.0	0.041	0.342	0.557	0.934	0.089	0.002	0.28	0.578	0.469	0.224	0.003	0.001	0.006	0.078	0.0	0.297	0.019	0.963	0.155	0.061
AGAP006809	akirin	akirin [Source:VB Community Annotation]	0.0	0.0	0.007	0.0	0.002	0.871	0.61	0.925	0.81	0.965	0.0	0.05	0.0	0.014	0.0	0.073	0.011	0.0	0.019	0.039	0.44	0.717	0.944
AGAP002292	PKP	pyrokinin [Source:VB Community Annotation]	0.0	0.024	0.0	0.623	0.924	0.596	0.0	0.002	0.0	0.091	0.859	0.002	0.621	0.015	0.165	0.064	0.913	0.463	0.0	0.0	0.0	0.011	0.001
AGAP001864	CYP4H15	cytochrome P450 [Source:VB Community Annotation]	0.0	0.0	0.183	0.498	0.0	0.094	0.039	0.909	0.453	0.011	0.005	0.747	0.438	0.035	0.016	0.032	0.0	0.0	0.21	0.334	0.429	0.149	0.915
AGAP000933	APG10	autophagy related gene [Source:VB Community Annotation]	0.0	0.484	0.002	0.001	0.305	0.0	0.085	0.009	0.001	0.958	0.57	0.442	0.963	0.399	0.904	0.007	0.0	0.281	0.015	0.108	0.025	0.976	0.761
AGAP005977		ariadne-2 [Source:VB Community Annotation]	0.0	0.0	0.695	0.0	0.0	0.825	0.867	0.701	0.775	0.441	0.006	0.34	0.001	0.479	0.005	0.585	0.003	0.0	0.205	0.991	0.176	0.911	0.0
AGAP006062			0.0	0.0	0.679	0.0	0.002	0.049	0.068	0.001	0.0	0.063	0.001	0.05	0.0	0.001	0.0	0.959	0.09	0.999	0.361	0.593	0.411	0.024	0.007
AGAP001218		tubulin alpha-4A chain [Source:VB Community Annotation]	0.0	0.0	0.186	0.0	0.0	0.0	0.0	0.0	0.0	0.836	0.036	0.064	0.0	0.022	0.0	0.0	0.319	0.121	0.0	0.0	0.442	0.03	0.012
AGAP000655	RpS14-1	40S ribosomal protein S14a [Source:UniProtKB/Swiss-Prot;Acc:Q7QEH1]	0.0	0.003	0.0	0.001	0.911	0.531	0.422	0.14	0.099	0.373	0.92	0.231	0.841	0.374	0.912	0.977	0.122	0.0	0.852	0.947	0.269	0.022	0.412
AGAP001214			0.0	0.001	0.008	0.082	0.445	0.762	0.04	0.259	0.006	0.811	0.456	0.775	0.475	0.424	0.21	0.159	0.111	0.0	0.0	0.0	0.0	0.405	0.965
AGAP009075		ATP-dependent RNA helicase UAP56/SUB2 [Source:VB Community Annotation]	0.0	0.005	0.0	0.056	0.663	0.922	0.85	0.605	0.839	0.765	0.013	0.745	0.0	0.196	0.0	0.0	0.005	0.0	0.054	0.047	0.818	0.0	0.056
AGAP005245			0.0	0.0	0.0	0.453	0.335	0.33	0.097	0.812	0.973	0.088	0.014	0.002	0.0	0.001	0.0	0.102	0.003	0.0	0.575	0.184	0.675	0.001	0.224
AGAP007932		beat protein [Source:VB Community Annotation]	0.0	0.135	0.0	0.0	0.108	0.579	0.003	0.013	0.002	0.656	0.011	0.355	0.001	0.07	0.001	0.054	0.971	0.0	0.0	0.0	0.0	0.38	0.466
AGAP001854		N-glycosylase/DNA lyase [Source:VB Community Annotation]	0.0	0.145	0.685	0.075	0.0	0.288	0.867	0.776	0.402	0.706	0.003	0.632	0.0	0.572	0.001	0.001	0.626	0.0	0.057	0.72	0.128	0.475	0.003
AGAP010841			0.0	0.0	0.826	0.0	0.0	0.394	0.277	0.364	0.146	0.113	0.619	0.482	0.458	0.519	0.961	0.0	0.0	0.098	0.0	0.002	0.0	0.869	0.004
AGAP003718		regulator of G-protein signaling [Source:VB Community Annotation]	0.0	0.308	0.0	0.032	0.041	0.898	0.031	0.0	0.0	0.889	0.116	0.616	0.038	0.262	0.02	0.207	0.728	0.0	0.0	0.016	0.007	0.449	0.954
AGAP001364		Ubiquitin-fold modifier 1 [Source:UniProtKB/Swiss-Prot;Acc:Q7PXE2]	0.0	0.967	0.313	0.12	0.09	0.965	0.001	0.054	0.913	0.0	0.276	0.0	0.006	0.0	0.104	0.02	0.004	0.118	0.0	0.0	0.0	0.96	0.0
AGAP008813		FMS-like tyrosine kinase 1 [Source:VB Community Annotation]	0.0	0.017	0.007	0.466	0.0	0.681	0.312	0.0	0.0	0.02	0.078	0.043	0.06	0.001	0.607	0.558	0.0	0.767	0.0	0.006	0.0	0.172	0.178
AGAP005302		DIRAS family, GTP-binding Ras-like 2 [Source:VB Community Annotation]	0.0	0.002	0.0	0.0	0.612	0.883	0.224	0.001	0.0	0.624	0.054	0.581	0.068	0.244	0.026	0.006	0.258	0.0	0.0	0.0	0.0	0.241	0.563
AGAP010286			0.0	0.182	0.0	0.0	0.0	0.777	0.851	0.271	0.069	0.367	0.126	0.731	0.019	0.977	0.038	0.317	0.866	0.0	0.291	0.501	0.203	0.991	0.125
AGAP013333		Phosphate carrier, mitochondrial [Source:VB Community Annotation]	0.0	0.0	0.926	0.0	0.941	0.365	0.108	0.868	0.869	0.078	0.0	0.144	0.0	0.862	0.0	0.284	0.0	0.0	0.775	0.824	0.829	0.0	0.287
AGAP003596			0.0	0.164	0.002	0.0	0.038	0.89	0.572	0.043	0.005	0.116	0.239	0.033	0.07	0.011	0.023	0.0	0.974	0.159	0.607	0.453	0.891	0.0	0.005
AGAP007305		DOPA decarboxylase [Source:VB Community Annotation]	0.0	0.002	0.0	0.002	0.563	0.672	0.014	0.0	0.0	0.378	0.1	0.159	0.027	0.107	0.024	0.25	0.471	0.0	0.001	0.0	0.005	0.771	0.998
AGAP028408			0.0	0.605	0.75	0.002	0.0	0.0	0.229	0.0	0.0	0.715	0.01	0.691	0.005	0.037	0.054	0.0	0.356	0.751	0.959	0.39	0.959	0.52	0.001
AGAP009730		myosin III [Source:VB Community Annotation]	0.0	0.198	0.0	0.965	0.0	0.142	0.228	0.355	0.738	0.0	0.001	0.0	0.01	0.0	0.0	0.819	0.0	0.0	0.0	0.024	0.0	0.195	0.0
AGAP012960			0.0	0.904	0.0	0.001	0.397	0.981	0.002	0.618	0.853	0.462	0.345	0.346	0.212	0.611	0.855	0.007	0.015	0.016	0.076	0.011	0.071	0.981	0.0
AGAP028523			0.0	0.183	0.001	0.999	0.59	0.097	0.749	0.478	0.452	0.316	0.89	0.235	0.973	0.318	0.821	0.073	0.262	0.0	0.377	0.878	0.28	0.977	0.527
AGAP008775		RasGEF domain family, member 1B [Source:VB Community Annotation]	0.0	0.014	0.0	0.104	0.023	0.613	0.005	0.003	0.0	0.683	0.361	0.287	0.11	0.41	0.21	0.004	0.21	0.0	0.0	0.001	0.0	0.371	0.605
AGAP002053			0.0	0.682	0.0	0.0	0.214	0.876	0.0	0.0	0.0	0.185	0.064	0.018	0.007		0.003	0.059	0.0	0.704	0.0	0.0	0.0	0.199	0.0
AGAP002425		cysteine sulfinic acid decarboxylase [Source:VB Community Annotation]	0.0	0.604	0.575	0.0	0.0	0.008	0.428	0.0	0.0	0.056	0.49	0.002	0.652	0.123	0.429	0.026	0.042	0.012	0.931	0.097	0.991	0.024	0.0
AGAP012255			0.0	0.011	0.0	0.045	0.0	0.969	0.54	0.077	0.012	0.452	0.766	0.598	0.179	0.413	0.643	0.814	0.527	0.0	0.0	0.0	0.0	0.665	0.212
AGAP007926			0.0	0.145	0.552	0.864	0.0	0.0	0.0	0.0	0.0	0.84	0.45	0.348	0.089	0.452	0.159	0.03	0.044	0.465	0.0	0.0	0.0	0.836	0.835
AGAP001356	ACE1	Acetylcholinesterase [Source:UniProtKB/Swiss-Prot;Acc:Q869C3]	0.0	0.0	0.0	0.052	0.095	0.0	0.001	0.003	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.029	0.732	0.0	0.0	0.0	0.371	0.791
AGAP001550		sodium-coupled monocarboxylate transporter 1 [Source:VB Community Annotation]	0.0	0.526	0.001	0.0	0.003	0.066	0.009	0.139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.003	0.0	0.222	0.299	0.452	0.408	0.998
AGAP011368	OBP57	odorant-binding protein 57 [Source:VB Community Annotation]	0.0	0.0	0.0	0.0	0.042	0.0	0.18	0.023	0.036	0.998	0.787	0.081	0.162	0.04	0.051	0.0	0.0	0.0	0.156	0.816	0.0	0.86	0.0
AGAP000068	NFI	nuclear factor I [Source:VB Community Annotation]	0.0	0.224	0.0	0.0	0.067	0.33	0.369	0.612	0.014	0.957	0.372	0.136	0.007	0.264	0.029	0.194	0.016	0.0	0.0	0.0	0.0	0.692	0.213
AGAP004847	SCRB7	Class B Scavenger Receptor (CD36 domain). [Source:VB Community Annotation]	0.0	0.02	0.844	0.959	0.241	0.516	0.001	0.0	0.0	0.084	0.984	0.194	0.839	0.351	0.425	0.12	0.0	0.0	0.175	0.337	0.0	0.023	0.001
AGAP007620		DnaJ homolog subfamily C member 5 [Source:VB Community Annotation]	0.0	0.0	0.005	0.051	0.438	1.0	0.084	0.018	0.007	0.965	0.697	0.252	0.115	0.614	0.425	0.074	0.184	0.002	0.0	0.001	0.029	0.046	0.177
AGAP012518			0.0	0.0	0.0	0.039	0.806	0.663	0.074	0.037	0.0	0.032	0.0	0.287	0.002	0.2	0.002	0.002	0.012	0.0	0.835	0.81	0.546	0.325	0.863
AGAP007657		syndecan 2 [Source:VB Community Annotation]	0.0	0.011	0.0	0.026	0.429	0.747	0.142	0.61	0.614	0.0	0.164	0.0	0.009	0.0	0.027	0.303	0.837	0.211	0.144	0.038	0.002	0.006	0.45
AGAP002634		membrane dipeptidase [Source:VB Community Annotation]	0.0	0.048	0.0	0.955	0.352	0.986	0.275	0.069	0.06	0.462	0.603	0.791	0.051	0.89	0.173	0.277	0.894	0.0	0.0	0.0	0.0	0.934	0.856
AGAP011229		Tartan [Source:VB Community Annotation]	0.0	0.005	0.0	0.579	0.329	0.464	0.776	0.777	0.415	0.545	0.145	0.559	0.169	0.254	0.059	0.0	0.346	0.0	0.0	0.0	0.0	0.126	0.877
AGAP001032		Interferon-related developmental regulator 1 [Source:VB Community Annotation]	0.0	0.031	0.0	0.01	0.363	0.915	0.003	0.001	0.0	0.335	0.128	0.163	0.065	0.56	0.239	0.026	0.162	0.119	0.957	0.037	0.686	0.742	0.006
AGAP009041			0.0	0.0	0.153	0.023	0.002	0.098	0.285	0.189	0.712	0.046	0.002	0.07	0.005	0.004	0.0	0.0	0.005	0.004	0.001	0.314	0.0	0.12	0.061
AGAP007063		Origin recognition complex subunit 4 [Source:UniProtKB/TrEMBL;Acc:Q7QIT4]	0.0	0.78	0.356	0.0	0.94	0.024	0.211	0.08	0.073	0.127	0.046	0.468	0.043	0.207	0.287	0.017	0.059	0.0	0.001	0.001	0.004	0.562	0.47
AGAP000430			0.0	0.509	0.0	0.027	0.482	0.425	0.545	0.562	0.01	0.408	0.019	0.369	0.015	0.093	0.004	0.006	0.569	0.0	0.0	0.0	0.0	0.513	0.916
AGAP007903		excitatory amino acid transporter 2 isoform 2 [Source:VB Community Annotation]	0.0	0.196	0.002	0.006	0.792	0.854	0.0	0.853	0.027	0.814	0.0	0.741	0.0	0.262	0.0	0.148	0.017	0.006	0.998	0.108	0.618	0.0	0.163
AGAP002829	SPN-E	ATP-dependent RNA helicase spindle-E [Source:VB Community Annotation]	0.0	0.021	0.953	0.059	0.002	0.004	0.043	0.0	0.0	0.217	0.703	0.298	0.735	0.569	0.875	0.116	0.901	0.552	0.011	0.038	0.028	0.0	0.206
AGAP001273		karyopherin (importin) alpha 4 [Source:VB Community Annotation]	0.0	0.175	0.0	0.0	0.005	0.356	0.3	0.188	0.35	0.524	0.597	0.029	0.658	0.098	0.643	0.005	0.0	0.0	0.0	0.004	0.18	0.94	0.592
AGAP008020	CYP12F2	cytochrome P450 [Source:VB Community Annotation]	0.0	0.004	0.431	0.0	0.0	0.938	0.118	0.001	0.413	0.001	0.073	0.0	0.002	0.0	0.0	0.0	0.102	0.306	0.01	0.056	0.002	0.002	0.0
AGAP000129			0.0	0.822	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.957	0.0	0.831	0.0			0.94	0.961	0.169	0.14	0.244	0.184	0.436	0.006
AGAP011156		importin 9 [Source:VB Community Annotation]	0.0	0.005	0.074	0.0	0.0	0.786	0.87	0.362	0.242	0.827	0.502	0.526	0.039	0.204	0.008	0.015	0.041	0.0	0.324	0.006	0.55	0.208	0.012
AGAP001581			0.0	0.422	0.0	0.08	0.443	0.857	0.209	0.013	0.0	0.116	0.884	0.313	0.833	0.022	0.43	0.83	0.761	0.708	0.0	0.0	0.0	0.18	0.405
AGAP003269	DH44	diueretic hormone 44 [Source:VB Community Annotation]	0.0	0.83	0.0	0.0	0.006	0.036	0.079	0.339	0.282	0.073	0.975	0.168	0.625	0.977	0.216	0.898	0.545	0.0	0.0	0.0	0.0	0.921	0.806
AGAP011314		cytochrome b5 reductase 4 [Source:VB Community Annotation]	0.0	0.0	0.102	0.287	0.685	0.941	0.174	0.204	0.178	0.99	0.062	0.706	0.007	0.654	0.027	0.376	0.05	0.004	0.409	0.125	0.429	0.209	0.827
AGAP013192		venom allergen [Source:VB Community Annotation]	0.0	0.0	0.337	0.0	0.883	0.926	0.003	0.0	0.0	0.642	0.658	0.007	0.002	0.018	0.01	0.001	0.734	0.0	0.466	0.985	0.15	0.881	0.199
AGAP013101			0.0	0.07	0.283	0.414	0.012	0.65	0.424	0.067	0.213	0.908	0.011	0.931	0.003	0.702	0.09	0.192	0.953	0.125	0.034	0.552	0.123	0.516	0.076
AGAP003636		inositol oxygenase [Source:VB Community Annotation]	0.0	0.466	0.0	0.003	0.0	0.874	0.053	0.005	0.007	0.008	0.046	0.0	0.018	0.0	0.001	0.069	0.051	0.003	0.119	0.006	0.318	0.099	0.0
AGAP028416			0.0	0.414	0.002	0.001	0.118	0.116	0.707	0.558	0.174	0.98	0.704	0.614	0.919	0.887	0.527	0.285	0.87	0.971	0.002	0.001	0.0	0.505	0.034
AGAP007592		kinesin family member [Source:VB Community Annotation]	0.0	0.02	0.0	0.433	0.728	0.801	0.758	0.346	0.168	0.0	0.095	0.0	0.085	0.0	0.003	0.837	0.601	0.056	0.0	0.0	0.0	0.896	0.112
AGAP012257		neuroglobin [Source:VB Community Annotation]	0.0	0.01	0.0	0.015	0.0	0.929	0.156	0.023	0.013	0.232	0.056	0.326	0.084	0.784	0.48	0.45	0.758	0.0	0.0	0.0	0.0	0.863	0.174
AGAP000879		yellow protein [Source:VB Community Annotation]	0.0	0.001	0.011	0.002	0.521	0.057	0.545	0.534	0.263	0.127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.44
AGAP003431		RUN and FYVE domain-containing 2 [Source:VB Community Annotation]	0.0	0.324	0.0	0.928	0.992	0.654	0.258	0.001	0.0	0.112	0.107	0.01	0.019	0.016	0.013	0.045	0.034	0.0	0.0	0.016	0.005	0.991	0.839
AGAP006941		ATP-dependent RNA helicase DDX51/DBP6 [Source:VB Community Annotation]	0.0	0.0	0.0	0.001	0.6	0.014	0.296	0.004	0.0	0.038	0.035	0.362	0.0	0.845	0.0	0.006	0.006	0.672	0.0	0.014	0.532	0.498	0.001
AGAP002587			0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.003	0.006	0.212	0.169	0.607	0.0	0.007	0.0	0.054	0.008	0.032	0.011
AGAP000989	CPAP3-A1a	cuticular protein [Source:VB Community Annotation]	0.0	0.256	0.194	0.001	0.006	0.512	0.019	0.0	0.0	0.685	0.086	0.169	0.612	0.158	0.596	0.703	0.0	0.0	0.0	0.003	0.0	0.533	0.012
AGAP008654	TEP12	thioester-containing protein 12 [Source:VB Community Annotation]	0.0	0.238	0.968	0.173	0.401	0.288	0.0	0.0	0.0	0.986	0.236	0.951	0.156	0.786	0.387	0.0	0.028	0.0	0.02	0.966	0.199	0.462	0.212
AGAP012244		BR serine/threonine kinase [Source:VB Community Annotation]	0.0	0.333	0.0	0.0	0.042	0.551	0.95	0.49	0.177	0.359	0.676	0.113	0.875	0.637	0.145	0.793	0.107	0.003	0.0	0.0	0.0	0.273	0.0
AGAP003887		Knickkopf [Source:VB Community Annotation]	0.0	0.077	0.0	0.0	0.0	0.402	0.484	0.733	0.732	0.099	0.411	0.625	0.001	0.471	0.085	0.008	0.4	0.041	0.13	0.019	0.033	0.032	0.004
AGAP009505		T-complex protein 1, delta subunit [Source:VB Community Annotation]	0.0	0.007	0.024	0.953	0.105	0.041	0.086	0.076	0.02	0.625	0.001	0.841	0.0	0.694	0.0	0.0	0.0	0.0	0.161	0.575	0.152	0.071	0.062
AGAP005742		semaphorin [Source:VB Community Annotation]	0.0	0.005	0.292	0.558	0.0	0.825	0.353	0.189	0.363	0.0	0.583	0.0	0.967	0.0	0.516	0.891	0.035	0.001	0.001	0.026	0.0	0.482	0.002
AGAP012952			0.0	0.282	0.0	0.013	0.072	0.0	0.044	0.001	0.0	0.656	0.411	0.146	0.055	0.054	0.02	0.0	0.01	0.001	0.0	0.0	0.0	0.0	0.052
AGAP000606	GPRNNA19	putative GPCR class a orphan receptor 19 [Source:VB Community Annotation]	0.0	0.006	0.0	0.006	0.503	0.687	0.006	0.911	0.705	0.702	0.255	0.713	0.18	0.403	0.409	0.573	0.727	0.0	0.07	0.058	0.365	0.05	0.057
AGAP002890		Lipid storage droplets surface-binding protein 1 [Source:VB Community Annotation]	0.0	0.004	0.127	0.006	0.057	0.0	0.0	0.0	0.0	0.782	0.126	0.886	0.1	0.984	0.113	0.04	0.038	0.0	0.002	0.678	0.04	0.074	0.056
AGAP001038		cholesterol 7-dehydrogenase [Source:VB Community Annotation]	0.0	0.006	0.094	0.997	0.246	0.879	0.459	0.987	0.794	0.002	0.127	0.193	0.004	0.04	0.068	0.039	0.0	0.0	0.696	0.577	0.849	0.568	0.354
AGAP010463		myo-inositol-1(or 4)-monophosphatase [Source:VB Community Annotation]	0.0	0.0	0.0	0.038	0.267	0.002	0.209	0.015	0.002	0.03	0.001	0.038	0.005	0.012	0.001	0.202	0.0	0.0	0.759	0.885	0.483	0.032	0.036
AGAP002974	alpha1	nicotinic acetylcholine receptor subunit alpha 1 [Source:VB Community Annotation]	0.0	0.838	0.0	0.013	0.098	0.99	0.489	0.174	0.02	0.026	0.954	0.07	0.747	0.003	0.352	0.499	0.546	0.779	0.0	0.0	0.0	0.732	0.003
AGAP002820			0.0	0.278	0.0	0.0	0.042	0.719	0.885	0.939	0.469	0.075	0.859	0.593	0.454	0.884	0.457	0.437	0.905	0.0	0.0	0.01	0.0	0.441	0.343
AGAP004071		fimbrin [Source:VB Community Annotation]	0.0	0.001	0.858	0.705	0.0	0.894	0.901	0.415	0.067	0.0	0.117	0.0	0.235	0.0	0.039	0.066	0.015	0.0	0.0	0.002	0.0	0.278	0.0
AGAP001824			0.0	0.032	0.0	0.461	0.012	0.393	0.807	0.793	0.635	0.14	0.935	0.041	0.934	0.222	0.605	0.082	0.676	0.0	0.0	0.0	0.0	0.21	0.364
AGAP001239		defective proboscis extension response [Source:VB Community Annotation]	0.0	0.109	0.0	0.005	0.027	0.781	0.103	0.506	0.072	0.243	0.105	0.132	0.042	0.101	0.038	0.102	0.044	0.0	0.0	0.003	0.0	0.606	0.635
AGAP001238		Ras-specific guanine nucleotide-releasing factor 2 [Source:VB Community Annotation]	0.0	0.214	0.0	0.0	0.272	0.771	0.143	0.008	0.0	0.251	0.903	0.635	0.278	0.445	0.583	0.533	0.823	0.0	0.0	0.0	0.0	0.762	0.734
AGAP028611			0.0	0.0	0.0	0.004	0.101	0.652	0.609	0.363	0.214	0.964	0.38	0.691	0.181	0.567	0.149	0.001	0.686	0.0	0.016	0.001	0.0	0.925	0.173
AGAP006430	CTLGA2	C-type lectin (CTL) - galactose binding [Source:VB Community Annotation]	0.0	0.0	0.052	0.0	0.0	0.155	0.904	0.025	0.002	0.009	0.001	0.41	0.327	0.123	0.073	0.643	0.0	0.0	0.0	0.166	0.0	0.221	0.0
AGAP007137			0.0	0.011	0.0	0.0	0.095	0.059	0.642	0.76	0.462	0.218	0.098	0.417	0.044	0.93	0.043	0.972	0.023	0.006	0.308	0.337	0.171	0.164	0.597
AGAP000509		Post-GPI attachment to proteins factor 2-like [Source:VB Community Annotation]	0.0	0.36	0.0	0.0	0.455	0.204	0.872	0.42	0.087	0.024	0.808	0.446	0.194	0.4	0.284	0.508	0.761	0.004	0.01	0.186	0.123	0.444	0.095
AGAP001382	DH31	diuretic hormone 31 [Source:VB Community Annotation]	0.0	0.114	0.0	0.0	0.883	0.881	0.0	0.001	0.0	0.118	0.003	0.028	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.158	0.143
AGAP007549			0.0	0.0	0.175	0.724	0.992	0.604	0.369	0.712	0.913	0.627	0.0	0.118	0.0	0.011	0.0	0.033	0.0	0.0	0.963	0.783	0.764	0.056	0.819
AGAP001907			0.0	0.065	0.0	0.191	0.114	0.893	0.886	0.991	0.566	0.185	0.912	0.23	0.836	0.505	0.395	0.77	0.666	0.897	0.011	0.684	0.765	0.009	0.06
AGAP006660		Isocitrate dehydrogenase [NADP] [Source:UniProtKB/TrEMBL;Acc:Q7Q537]	0.0	0.331	0.246	0.113	0.513	0.355	0.126	0.233	0.0	0.663	0.31	0.983	0.055	0.964	0.053	0.017	0.014	0.922	0.0	0.081	0.0	0.005	0.005
AGAP011080		hydroxymethylbilane synthase [Source:VB Community Annotation]	0.0	0.686	0.0	0.001	0.027	0.156	0.06	0.27	0.388	0.937	0.911	0.7	0.705	0.782	0.751	0.847	0.218	0.0	0.117	0.001	0.005	0.012	0.822
AGAP000877	CYP4G17	cytochrome P450 [Source:VB Community Annotation]	0.0	0.49	0.009	0.028	0.314	0.023	0.0	0.0	0.0	0.439	0.014	0.959	0.004	0.425	0.275	0.002	0.0	0.0	0.0	0.001	0.0	0.096	0.295
AGAP006259			0.0	0.0	0.0	0.0	0.225	0.026	0.001	0.0	0.0	0.737	0.775	0.344	0.217	0.028	0.011	0.714	0.001	0.0	0.897	0.592	0.681	0.895	0.0
AGAP004514		nuclear GTP-binding protein [Source:VB Community Annotation]	0.0	0.786	0.0	0.474	0.801	0.515	0.442	0.985	0.36	0.607	0.956	0.456	0.077	0.777	0.399	0.0	0.004	0.0	0.001	0.001	0.538	0.594	0.001
AGAP001242		defective proboscis extension response [Source:VB Community Annotation]	0.0	0.594	0.0	0.0	0.093	0.944	0.159	0.768	0.234	0.705	0.002	0.238	0.028	0.893	0.003	0.945	0.905	0.005	0.0	0.002	0.0	0.38	0.002
